Interjection Text,Paragraph,Directed at (Party),Party,Interjector Party,Quote,true_label,pred_label
Der ist gelaufen!,Da ja niemand mit dem Schiff gefahren ist: Sind Sie gelaufen oder vielleicht doch mit dem Flugzeug geflogen? Das haben Sie hier natürlich nicht erwähnt.,GRUENE,GRUENE,SPD,False,"['confrontational_others', 'cooperative']",['confrontational']
Auf welcher Seite stehen Sie denn?,"Ein Verzicht auf ungefähr 13 Prozent der Produktion – das wäre die Auswirkung der Farm-to-Fork-Strategie, die kommen soll – können wir uns im Moment nicht erlauben.",FDP,FDP,GRUENE,False,['confrontational'],['confrontational']
Sehr richtig!,"Mit ihrer demokratischen Struktur und ihrem soliden Geschäftsmodell genießen die Genossenschaftsbanken ein hohes Ansehen in der Bevölkerung. Dennoch hören wir immer wieder von Filialschließungen. Digitale Angebote machen es Filialen vor Ort oft schwer, rentabel zu arbeiten. Die Digitalisierung als notwendiger Strukturwandel auf dem Bankenmarkt ist der dritte Aspekt neben der bewährten Struktur des Drei-Säulen-Modells und der Bankenunion, die in Balance zu bringen sind. Da lässt sich eben nicht ein Aspekt herauspicken und gegen die anderen ausspielen, so wie es der Unionsantrag tut; zumal diese Sparkassen und Genossenschaftsbanken, die wir schützen wollen, auch von der Bankenunion und den EU-Regularien profitieren können, zum Beispiel gegenüber den oftmals sehr kapitalstarken Fintechs. Auch im Bereich der nachhaltigen Transformation der Wirtschaft liefert die EU wichtige Standards, an denen sich die Banken orientieren können.",SPD,SPD,SPD,False,['cooperative'],['cooperative']
Aber da war nichts!,"Ich hätte mir gewünscht, mich jetzt an Dingen abarbeiten zu können, die Sie in 15 Minuten hier gesagt haben.",SPD,SPD,SPD,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Da hat es mal jemand verstanden!,"Herzlichen Dank, liebe Esther! Ich habe dich in den letzten Monaten extrem genervt, glaube ich. Aber ihr ist es gelungen, dass wir die Mittel um 66,75 Millionen Euro aufgestockt haben. Dieses Programm hat jetzt ein Volumen in Höhe von 907 Millionen Euro. Und was besonders wichtig ist: Die Regelungen des Sonderrahmenplans wurden aufgehoben. Das heißt, die Mittel können leichter umgeschichtet werden. Und: Was bis Ende August nicht abgerufen wurde, kann auf andere Länder verteilt werden. Das heißt, es bleibt bei der alten Summe.",SPD,SPD,SPD,False,['cooperative'],['cooperative']
"Das ist doch Quatsch, Frau Kollegin! Das wissen Sie doch!",Das kann ich Ihnen an dieser Stelle leider nicht ersparen. In diesem Schauspiel haben Sie die Menschen und auch uns als Koalitionspartner angelogen und getäuscht.,SPD,SPD,FDP,False,['confrontational'],['confrontational']
Mehr als beschämend! Unverantwortlich!,"In den letzten Wochen, als die Landwirtschaftsproteste, die du auch angesprochen hast, Thema waren, habe ich von einigen Kollegen von der Union in der ein oder anderen Zeitung gelesen oder – das weiß ich nicht mehr so genau – in einer Talkshow Vergleiche gehört nach dem Motto: Warum bleibt das Geld nicht im eigenen Land? Da müsste doch mal der Rotstift bei der internationalen Zusammenarbeit oder bei der Außenpolitik angesetzt werden! – Ich finde das beschämend.",SPD,SPD,SPD,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Immerhin in einer Synopse!,"das ist eine ähnlich wichtige Angelegenheit gewesen. Dort beklagte die von mir sehr geschätzte Kollegin Britta Haßelmann das Verfahren und verwies auf – festhalten! – 412 Seiten Änderungen, die in Synopsenform den Mitgliedern des Ausschusses um 9.41 Uhr vorgelegt worden sind,",SPD,SPD,FDP,False,['ambiguous'],"['confrontational_others', 'cooperative']"
Er hat es ja zugegeben!,"Herr Hoffmann hat ja deutlich gemacht, welche Gedankenspiele hinter den Vorschlägen standen, er hat ja gesagt, welcher Effekt erzielt werden sollte. Das hat Herr Hoffmann beschrieben, ja, hat er genau gesagt.",GRUENE,GRUENE,SPD,False,"['confrontational_others', 'cooperative']",['confrontational_others']
Genau!,"Frau Präsidentin! Herr Oßner, Sie müssen ein Magier sein; denn Sie haben gerade vorgeschlagen, dass Sie die Rücklage auflösen wollen, die in Ihrer eigenen früheren mittelfristigen Finanzplanung noch benötigt worden ist, um im nächsten Jahr die Schuldenbremse des Grundgesetzes einzuhalten.",FDP,FDP,SPD,False,['cooperative'],['cooperative']
Warum eigentlich?,"Wieder haben wir Sie gewarnt. Wieder haben wir Sie gebeten, zu handeln. Sie haben nichts getan! Sie hätten die Möglichkeit gehabt, Mindestfüllmengen festzuschreiben. Als Robert Habeck das Wirtschaftsministerium übernommen hat, waren wir entsetzt, wie leer die Speicher waren.",GRUENE,GRUENE,GRUENE,False,['ambiguous'],['confrontational_others']
Richtig!,"Ihre Bekundungen sind nicht nur geschmacklos, sondern brandgefährlich.",FDP,FDP,SPD,False,['cooperative'],['cooperative']
Nein!,"Sie wollen dafür sorgen, dass die Arbeitgeber/-innen ihren Beschäftigten Druck machen können, Sie dazu zwingen können, auch abends noch den Laptop aufzumachen und E-Mails zu lesen.",SPD,SPD,FDP,False,['confrontational'],['confrontational']
Aha!,"Leider hat aus Ihren Reihen letzte Woche niemand den Weg nach Saarbrücken zur Sportministerkonferenz gefunden,",SPD,SPD,SPD,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Keine Ahnung da hinten! Nur Polemik!,– Da ist keiner von der SPD dabei gewesen; das waren alles andere Parteiangehörige.,SPD,SPD,GRUENE,False,"['confrontational_others', 'cooperative']",['confrontational_others']
Und Demokratie!,"Wir müssen unsere Digitalpolitik also gerechter machen, wir müssen sie barrierefreier machen, und wir müssen sie gemeinwohlorientierter machen. Uns geht es um den Schutz von marginalisierten Gruppen, uns geht es um Grundrechte und Menschenrechte, uns geht es um Nachhaltigkeit, uns geht es um Sozialpolitik, und uns geht es eben auch um intersektionalen Feminismus.",GRUENE,GRUENE,GRUENE,False,['cooperative'],['cooperative']
Nicht einmal dafür!,"Sehr geehrte Frau Präsidentin! Liebe Kolleginnen und Kollegen! Liebe Bürgerinnen und Bürger! Frau Bachmann, Ihre Rede war vielleicht für Youtube geeignet,",GRUENE,GRUENE,FDP,False,"['confrontational_others', 'cooperative']",['confrontational']
Wieso „meistens“? Immer!,"Es ist ja schwer, zu AfD-Anträgen zu reden, weil da meist nur Unsinn drinsteht.",SPD,SPD,FDP,False,['confrontational_others'],['cooperative']
Richtig!,Es geht um sehr grundsätzliche Fragen. – Wir haben hier gemeinsam ein Klimaschutzgesetz beschlossen;,SPD,SPD,SPD,False,['cooperative'],['cooperative']
Taurus-Lieferungen!,"Wladimir Putin marschiert in der Ukraine vor, und wir hatten jetzt eine Wahl in den USA, bei der ein US-Präsident gewählt wurde,",GRUENE,GRUENE,FDP,False,['confrontational'],['confrontational']
Das stimmt leider nicht!,"In der Debatte um die Restitution der Benin-Bronzen wird verkompliziert, was im deutschen Recht ganz klar geregelt ist: An gestohlenen Sachen kann kein Eigentum erworben werden. – So steht es in unserem BGB.",GRUENE,GRUENE,FDP,False,['confrontational'],['cooperative']
Richtig!,"Wir haben ein Wachstumschancengesetz vorgelegt, bei dem Sie sich sehr lange den Beratungen verweigert haben",FDP,FDP,FDP,False,['cooperative'],['cooperative']
Da ist die Union nicht mehr in der Mitte des Hauses! Definitiv nicht mehr!,"Ich muss auf das zurückkommen, was der Kollege Seif richtigerweise gesagt hat: Führen wir hier eine ernsthafte Debatte, und versuchen wir, Lösungen in der demokratischen Mitte dieses Hauses, wie es häufig so schön heißt, gemeinsam zu entwickeln?",FDP,FDP,GRUENE,False,['confrontational_others'],"['confrontational', 'confrontational_others']"
So ist es! Nur Bayern nicht!,"Wir finanzieren die Infrastruktur für das Programm, plus die Gehälter der Spracherzieher/-innen von Januar für ein weiteres halbes Jahr aus den Mitteln meines Hauses, damit wir einen guten Übergang des Modellprogramms in die Regelfinanzierung der Länder schaffen und so die wichtige Sprachförderung eben dauerhaft sichern können, meine Damen und Herren. Etliche Bundesländer haben bereits gesagt, dass sie es tun.",GRUENE,GRUENE,GRUENE,False,"['confrontational_others', 'cooperative']",['cooperative']
Hört! Hört!,"„Wie viel sollen wir denn noch bestellen, und wer entscheidet darüber eigentlich?“ und keine Antwort dokumentiert ist, wenn für den Abschluss von Verträgen teilweise nicht mal nachvollziehbar ist, wo die Unterschrift für den Vertrag ist",GRUENE,GRUENE,GRUENE,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Sehr gut!,"Dies hilft bei der Vorbeugung zukünftiger Katastrophen, aber keine Hetzjagden und auch keine Schuldzuweisungen.",FDP,FDP,GRUENE,False,['cooperative'],['cooperative']
Genau!,"Für unsere Wirtschaft, die dringend nicht nur nach Fach-, sondern auch nach Arbeitskräften sucht, ist es richtig. Für sie ist es nämlich wichtig, dass wir Menschen befähigen, langfristig ihren Job zu machen. Nicht Verbandsfunktionäre, aber echte Unternehmer wollen keine unmotivierte, durch Sanktionsandrohung erfolgte Bewerbung auf dem Tisch haben.",SPD,SPD,SPD,False,['cooperative'],['cooperative']
So ist es!,"Es ist keine Erhöhung der Erbschaftsteuer. Das wäre schön, ist aber mit der FDP nicht zu machen.",SPD,SPD,FDP,False,['cooperative'],['cooperative']
"Ja, bitte!",Deswegen sollten wir jetzt vergangene Verletzungen hinter uns lassen,SPD,SPD,GRUENE,False,['cooperative'],['ambiguous']
Das Wahlprogramm ist dasselbe!,Deswegen kann ich mich direkt der Union zuwenden.,SPD,SPD,GRUENE,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Hört! Hört!,"Liebe Bürgerinnen und Bürger, der Kollege Brandner ist Mitglied im Richterwahlausschuss für die Alternative für Deutschland. Meistens – das können die Kolleginnen und Kollegen bestätigen – glänzt er durch Abwesenheit, und einen Vorschlag hat er noch nie gemacht.",SPD,SPD,SPD,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Sie fühlen sich angesprochen! Erwischt!,"– Ja, da regen Sie sich auf. Das wundert mich nicht.",GRUENE,GRUENE,GRUENE,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Gut wäre es!,"Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Meine Damen und Herren! Wenn ich hier nach oben schaue, dann bin ich froh, dass sehr viele junge Zuhörerinnen und Zuhörer da sind; denn ich denke, es geht heute um ein sehr wichtiges Thema. Ich muss gestehen: Ich fühlte mich etwas zurückversetzt in meine Unizeit, als wir ganz am Anfang des Studiums ein Seminar über Wissenschaftstheorie belegen mussten. Ich habe heute Nacht wirklich über diesen Antrag nachgedacht und habe dann gedacht: Nein, fünf Minuten reichen nicht aus, um hier der Fraktion, die diesen Antrag gestellt hat, etwas über Wissenschaftstheorie und ‑methodik zu verdeutlichen.",FDP,FDP,SPD,False,['cooperative'],['cooperative']
Wo sind eigentlich Herr Kubicki und Herr Hahn?,"Zur Staatsräson gehört übrigens auch, dass wir nicht den Fehler machen, das Existenzrecht Israels mit der Frage zu verwechseln, wie wir mit einer israelischen Regierung umgehen, die man sehr wohl kritisieren kann und auch kritisieren muss für das eine oder andere, was sie tut.",SPD,SPD,GRUENE,False,['confrontational_others'],['ambiguous']
Wer hat denn den Breitbandausbau gemacht? Wer hat denn den Schienenausbau gemacht?,"Egal welches Problem Sie aufzählen, Herr Merz, für Sie ist klar: Die Ampel ist schuld. Und ein ehemaliger Verkehrsminister, Herr Dobrindt, stimmt in dieses Lied mit ein. Ich finde, das ist irgendwie schon ein seltsames Politikverständnis.",CDU/CSU,SPD,SPD,False,['confrontational_others'],['confrontational_others']
"Danke, Ampel!","Ich möchte einmal darauf hinweisen, dass die Inflation aktuell sehr nah am Ziel von 2 Prozent ist; sie liegt jetzt bei 2,2 Prozent.",GRUENE,GRUENE,FDP,False,['cooperative'],['cooperative']
20 Milliarden!,Die Ampel hat das Startchancen-Programm auf den Weg gebracht; wir haben es eben detailliert gehört.,GRUENE,GRUENE,GRUENE,False,['cooperative'],"['confrontational_others', 'cooperative']"
Ja!,"Kollege Herrmann von den Grünen, Sie fragen, welche.",FDP,FDP,GRUENE,False,['cooperative'],['cooperative']
Nein!,"Wie gesagt, meine Region und die Landwirtinnen und Landwirte liegen mir sehr am Herzen. Ich habe wirklich einmal nachgeguckt: Gab es dazu irgendeine Drucksache in den letzten Jahren?",GRUENE,GRUENE,GRUENE,False,['cooperative'],['ambiguous']
Kreativer als Roberts Kinderbücher!,"Die zweite Erkenntnis ist, dass der Kanzler so getan hat, als hätte er von seiner Richtlinienkompetenz Gebrauch gemacht. Aber tatsächlich hatte er im Hintergrund alles mit den Grünen verdealt.",FDP,FDP,GRUENE,False,['confrontational'],['confrontational']
Hört! Hört!,"Aber schauen wir uns das doch mal an. Das Gegenteil ist nämlich der Fall. Drei Ihrer Mandatsträger sind rechtskräftig verurteilt. Zehn Urteile sind gerade in Berufung, und fast 30 Mitarbeiter Ihrer Partei haben Urteile in erster Instanz, dabei geht es um Waffendelikte, um Körperverletzung, Freiheitsberaubung.",SPD,SPD,SPD,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
"Ja, genau!","Dafür schrecken Sie nicht einmal davor zurück, Angehörige der medizinischen Berufe für Ihre Zwecke zu instrumentalisieren.",SPD,SPD,GRUENE,False,['cooperative'],['cooperative']
Hört! Hört!,"Es heißt von Ihnen immer, das sei insgesamt, in der Summe zu wenig für den ländlichen Raum. Aber selbst – das darf man ruhig erwähnen – hat CDU/CSU keinen einzigen Antrag zu diesem Haushalt 2024 eingebracht, keinen einzigen!",SPD,SPD,SPD,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Genau!,"Das Gegenteil ist der Fall. Die Geschichte und die Statistiken zeigen doch das Gegenteil; das können wir uns angucken. Als Sie regiert haben, haben Sie das Höfesterben beschleunigt.",GRUENE,GRUENE,SPD,False,['cooperative'],['cooperative']
Der war ja mit dabei!,"– Es war ein Darlehen, das wir erlassen haben; dadurch ist es ein Zuschuss geworden. Das wissen Sie doch. Stellen Sie doch eine Zwischenfrage, dann habe ich mehr Zeit und kann es Ihnen erklären. Aber vielleicht wissen Sie es auch so.",FDP,FDP,GRUENE,False,['confrontational_others'],['ambiguous']
Genau!,Mit dem 2021 verabschiedeten Klimaanpassungsgesetz hat die dortige Landesregierung eine Hülle ohne Substanz und ohne Leben geschaffen.,SPD,SPD,GRUENE,False,['cooperative'],['cooperative']
Ganz pragmatisch haben wir das gemacht!,"auch Maßnahmen, die, ich glaube, vielen im Haus wehgetan haben, zum Beispiel das Wieder-ans-Netz-Bringen und In-die-Reserve-Führen von Kohlekraftwerken, die alt und dreckig waren.",FDP,FDP,GRUENE,False,['cooperative'],['cooperative']
Versprochen!,"einen weitaus besser geführten Laden vorfinden, als wir das im vergangenen Dezember getan haben.",FDP,FDP,GRUENE,False,['cooperative'],['cooperative']
Hört! Hört!,In den letzten drei Jahren Ihrer Regierungszeit ist der Windkraftausbau um 90 Prozent eingebrochen.,GRUENE,GRUENE,GRUENE,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Sie hatten doch Zeit dafür!,"Trotzdem sind wir gestern vom ehemaligen Finanzminister „Steigbügelhalter der AfD“ genannt worden. Mich persönlich trifft das, und ich sage Ihnen, was ein wirklicher Steigbügel ist: In Zeiten der Krisen und knapper Kassen auf Milliarden zu verzichten, das ist ein Steigbügel. Das ist nicht verantwortungsvoll; das ist Zündeln mit dem Haushalt und mit der Demokratie. Das Finanzkriminalitätsbekämpfungsgesetz, gemeinsam mit einer umfassenden Aufklärung zu Cum-ex, Cum-cum und Nachfolgemodellen, die es auch gibt, das kann Milliarden zurückbringen. Die Bekämpfung von Finanzkriminalität ist kein Punkt auf einer Wahlkampf-Bingo-Karte. Sie ist ein gesellschaftlicher Auftrag, und demokratische Parteien sollten ihn erfüllen.",GRUENE,GRUENE,FDP,False,['confrontational'],['confrontational']
"Na, na, na!","Wir als FDP schaffen es trotz aller Krisen dieser Welt tatsächlich – und ich erinnere an die Ausgabenwünsche der Ministerien; alle wollen ja Geld ausgeben –, die Schuldenbremse einzuhalten. Ich gebe euch Brief und Siegel: Wenn die GroKo weitergeführt worden wäre,",FDP,FDP,SPD,False,['confrontational'],['confrontational']
Kann er nicht!,"Zur Ehrlichkeit einer solchen strategischen Debatte gehört es, dass man die eigenen Irrtümer und Fehler korrigiert. Ich hätte mir gewünscht, lieber Kollege Wadephul, dass Sie den Versuch wenigstens unternommen hätten.",GRUENE,GRUENE,SPD,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
